Sale_ID,Date,Store_ID,Product_ID,Units
617196,2018-05-11,37,14,1
617197,2018-05-11,7,24,1
617198,2018-05-11,11,19,1
617199,2018-05-11,4,2,1
617200,2018-05-11,38,1,1
617201,2018-05-11,18,7,1
617202,2018-05-11,17,18,1
617203,2018-05-11,37,13,1
617204,2018-05-11,4,7,1
617205,2018-05-11,47,6,1
617206,2018-05-11,37,12,1
617207,2018-05-11,36,31,1
617208,2018-05-11,4,7,1
617209,2018-05-11,5,25,1
617210,2018-05-11,30,24,1
617211,2018-05-11,17,19,1
617212,2018-05-11,37,13,1
617213,2018-05-11,31,6,1
617214,2018-05-11,37,12,1
617215,2018-05-11,4,18,2
617216,2018-05-11,4,17,1
617217,2018-05-11,12,19,4
617218,2018-05-11,37,18,1
617219,2018-05-11,43,25,1
617220,2018-05-11,8,21,1
617221,2018-05-11,33,2,1
617222,2018-05-11,26,21,1
617223,2018-05-11,4,7,1
617224,2018-05-11,30,6,4
617225,2018-05-11,42,17,1
617226,2018-05-11,7,7,1
617227,2018-05-11,38,25,1
617228,2018-05-11,42,23,1
617229,2018-05-11,27,24,1
617230,2018-05-11,29,12,1
617231,2018-05-11,27,19,2
617232,2018-05-11,36,31,1
617233,2018-05-11,17,11,1
617234,2018-05-11,9,1,1
617235,2018-05-11,45,6,1
617236,2018-05-11,37,13,1
617237,2018-05-11,13,6,1
617238,2018-05-11,43,6,1
617239,2018-05-11,7,7,1
617240,2018-05-11,47,6,1
617241,2018-05-11,37,6,1
617242,2018-05-11,35,18,2
617243,2018-05-11,27,25,1
617244,2018-05-11,3,24,1
617245,2018-05-11,16,31,1
617246,2018-05-11,19,31,6
617247,2018-05-11,40,24,1
617248,2018-05-11,29,25,2
617249,2018-05-11,7,4,1
617250,2018-05-11,5,23,1
617251,2018-05-11,16,2,1
617252,2018-05-11,7,7,1
617253,2018-05-11,9,2,1
617254,2018-05-11,18,3,2
617255,2018-05-11,50,19,1
617256,2018-05-11,14,21,1
617257,2018-05-11,37,25,1
617258,2018-05-11,3,24,1
617259,2018-05-11,25,25,3
617260,2018-05-11,33,31,3
617261,2018-05-11,9,21,1
617262,2018-05-11,37,14,1
617263,2018-05-11,47,6,1
617264,2018-05-11,16,2,1
617265,2018-05-11,41,6,1
617266,2018-05-11,5,9,1
617267,2018-05-11,33,3,1
617268,2018-05-11,48,31,1
617269,2018-05-11,5,23,1
617270,2018-05-11,35,3,1
617271,2018-05-11,14,9,1
617272,2018-05-11,7,4,1
617273,2018-05-11,3,24,1
617274,2018-05-11,4,7,1
617275,2018-05-11,43,31,1
617276,2018-05-11,47,6,1
617277,2018-05-11,43,6,1
617278,2018-05-11,47,6,1
617279,2018-05-11,31,6,1
617280,2018-05-11,3,14,1
617281,2018-05-11,7,4,1
617282,2018-05-11,19,31,4
617283,2018-05-11,50,19,1
617284,2018-05-11,13,16,1
617285,2018-05-11,13,1,3
617286,2018-05-11,31,13,1
617287,2018-05-11,17,30,1
617288,2018-05-11,9,1,1
617289,2018-05-11,26,21,1
617290,2018-05-11,3,14,1
617291,2018-05-11,30,15,1
617292,2018-05-11,33,3,1
617293,2018-05-11,3,14,1
617294,2018-05-11,18,30,1
617295,2018-05-11,41,27,1
617296,2018-05-11,37,30,1
617297,2018-05-11,48,31,1
617298,2018-05-11,21,19,1
617299,2018-05-11,14,9,1
617300,2018-05-11,5,9,1
617301,2018-05-11,37,18,1
617302,2018-05-11,36,31,1
617303,2018-05-11,35,18,2
617304,2018-05-11,45,18,3
617305,2018-05-11,38,25,1
617306,2018-05-11,18,25,3
617307,2018-05-11,7,25,2
617308,2018-05-11,47,31,1
617309,2018-05-11,37,6,1
617310,2018-05-11,37,19,3
617311,2018-05-11,4,18,2
617312,2018-05-11,8,21,1
617313,2018-05-11,33,3,1
617314,2018-05-11,18,3,3
617315,2018-05-11,15,13,1
617316,2018-05-11,12,31,1
617317,2018-05-11,37,25,1
617318,2018-05-11,17,11,1
617319,2018-05-11,9,1,1
617320,2018-05-11,20,3,2
617321,2018-05-11,7,3,1
617322,2018-05-11,12,19,4
617323,2018-05-11,8,3,1
617324,2018-05-11,5,8,1
617325,2018-05-11,5,19,3
617326,2018-05-11,13,24,1
617327,2018-05-11,27,25,1
617328,2018-05-11,26,21,1
617329,2018-05-11,8,16,1
617330,2018-05-11,13,1,2
617331,2018-05-11,49,16,1
617332,2018-05-11,45,1,1
617333,2018-05-11,36,31,1
617334,2018-05-11,37,18,1
617335,2018-05-11,14,9,1
617336,2018-05-11,30,1,1
617337,2018-05-11,16,2,1
617338,2018-05-11,10,14,1
617339,2018-05-11,10,21,1
617340,2018-05-11,50,19,1
617341,2018-05-11,47,1,1
617342,2018-05-11,7,24,1
617343,2018-05-11,9,17,1
617344,2018-05-11,30,6,4
617345,2018-05-11,35,3,1
617346,2018-05-11,29,3,1
617347,2018-05-11,41,6,1
617348,2018-05-11,10,21,1
617349,2018-05-11,37,18,1
617350,2018-05-11,21,30,1
617351,2018-05-11,30,30,1
617352,2018-05-11,38,1,1
617353,2018-05-11,21,31,1
617354,2018-05-11,50,19,1
617355,2018-05-11,47,6,1
617356,2018-05-11,16,2,1
617357,2018-05-11,38,25,1
617358,2018-05-11,18,7,1
617359,2018-05-11,9,3,1
617360,2018-05-11,42,17,1
617361,2018-05-11,43,6,1
617362,2018-05-11,35,18,3
617363,2018-05-11,5,9,1
617364,2018-05-11,6,6,1
617365,2018-05-11,17,18,1
617366,2018-05-11,37,1,1
617367,2018-05-11,39,13,1
617368,2018-05-11,46,27,1
617369,2018-05-11,3,24,1
617370,2018-05-11,29,6,1
617371,2018-05-11,33,19,1
617372,2018-05-11,37,30,1
617373,2018-05-11,13,1,3
617374,2018-05-11,4,7,1
617375,2018-05-11,33,17,3
617376,2018-05-11,27,15,1
617377,2018-05-11,8,3,1
617378,2018-05-11,5,25,1
617379,2018-05-11,12,31,1
617380,2018-05-11,43,25,1
617381,2018-05-11,42,27,1
617382,2018-05-11,16,8,1
617383,2018-05-11,47,6,1
617384,2018-05-11,13,24,1
617385,2018-05-11,37,14,1
617386,2018-05-11,14,21,1
617387,2018-05-11,3,14,1
617388,2018-05-11,42,23,1
617389,2018-05-11,27,25,1
617390,2018-05-11,29,3,1
617391,2018-05-11,3,14,1
617392,2018-05-11,27,25,1
617393,2018-05-11,33,3,1
617394,2018-05-11,29,25,2
617395,2018-05-11,37,13,1
617396,2018-05-11,20,3,2
617397,2018-05-11,27,31,1
617398,2018-05-11,4,17,1
617399,2018-05-11,13,6,1
617400,2018-05-11,31,6,1
617401,2018-05-11,5,25,1
617402,2018-05-11,37,30,1
617403,2018-05-11,21,30,1
617404,2018-05-11,50,19,1
617405,2018-05-11,3,12,2
617406,2018-05-11,5,8,1
617407,2018-05-11,20,3,3
617408,2018-05-11,16,8,1
617409,2018-05-11,9,3,1
617410,2018-05-11,16,31,1
617411,2018-05-11,47,6,1
617412,2018-05-11,14,31,1
617413,2018-05-11,37,14,1
617414,2018-05-11,13,6,1
617415,2018-05-11,37,18,1
617416,2018-05-11,40,24,1
617417,2018-05-11,35,3,1
617418,2018-05-11,7,24,1
617419,2018-05-11,33,31,3
617420,2018-05-11,39,12,2
617421,2018-05-11,47,31,1
617422,2018-05-11,27,24,1
617423,2018-05-11,19,1,1
617424,2018-05-11,49,16,1
617425,2018-05-11,6,6,1
617426,2018-05-11,30,26,1
617427,2018-05-11,6,6,1
617428,2018-05-11,43,31,1
617429,2018-05-11,10,3,1
617430,2018-05-11,49,12,1
617431,2018-05-11,20,3,2
617432,2018-05-11,11,8,1
617433,2018-05-11,5,24,1
617434,2018-05-11,46,27,1
617435,2018-05-11,13,9,1
617436,2018-05-11,13,6,1
617437,2018-05-11,7,24,1
617438,2018-05-11,35,23,1
617439,2018-05-11,42,23,1
617440,2018-05-11,42,30,1
617441,2018-05-11,40,18,1
617442,2018-05-11,33,19,1
617443,2018-05-11,43,6,1
617444,2018-05-11,39,12,2
617445,2018-05-11,17,18,1
617446,2018-05-11,37,13,1
617447,2018-05-11,43,25,1
617448,2018-05-11,49,16,1
617449,2018-05-11,42,27,1
617450,2018-05-11,40,6,1
617451,2018-05-11,18,30,1
617452,2018-05-11,14,31,1
617453,2018-05-11,35,18,3
617454,2018-05-11,27,25,1
617455,2018-05-11,17,11,1
617456,2018-05-11,10,14,1
617457,2018-05-11,36,13,1
617458,2018-05-11,48,31,1
617459,2018-05-11,43,3,1
617460,2018-05-11,10,21,1
617461,2018-05-11,4,7,1
617462,2018-05-11,37,13,1
617463,2018-05-11,37,18,1
617464,2018-05-11,37,1,1
617465,2018-05-11,47,31,1
617466,2018-05-11,3,12,3
617467,2018-05-11,25,25,3
617468,2018-05-11,8,3,1
617469,2018-05-11,45,18,3
617470,2018-05-11,40,2,3
617471,2018-05-11,14,7,1
617472,2018-05-11,5,21,1
617473,2018-05-11,20,3,2
617474,2018-05-11,37,25,1
617475,2018-05-11,29,3,1
617476,2018-05-11,8,16,1
617477,2018-05-11,50,2,1
617478,2018-05-11,41,27,1
617479,2018-05-11,29,2,1
617480,2018-05-11,3,12,2
617481,2018-05-11,43,25,1
617482,2018-05-11,43,3,1
617483,2018-05-11,49,16,1
617484,2018-05-11,41,27,1
617485,2018-05-11,39,14,1
617486,2018-05-11,19,18,1
617487,2018-05-11,29,3,1
617488,2018-05-11,13,24,1
617489,2018-05-11,43,6,1
617490,2018-05-11,37,1,1
617491,2018-05-11,18,30,1
617492,2018-05-11,6,6,1
617493,2018-05-11,18,25,3
617494,2018-05-11,27,24,1
617495,2018-05-11,45,18,3
617496,2018-05-11,15,13,1
617497,2018-05-11,14,31,1
617498,2018-05-11,36,31,1
617499,2018-05-11,4,2,1
617500,2018-05-11,9,1,1
617501,2018-05-11,33,17,3
617502,2018-05-11,11,30,1
617503,2018-05-11,39,14,1
617504,2018-05-11,46,27,1
617505,2018-05-11,14,7,1
617506,2018-05-11,9,17,1
617507,2018-05-11,3,14,1
617508,2018-05-11,10,3,1
617509,2018-05-11,40,2,3
617510,2018-05-11,33,2,1
617511,2018-05-11,4,2,1
617512,2018-05-11,24,31,1
617513,2018-05-11,29,2,1
617514,2018-05-11,39,12,3
617515,2018-05-11,13,1,3
617516,2018-05-11,46,18,3
617517,2018-05-11,26,21,1
617518,2018-05-11,33,3,1
617519,2018-05-11,38,1,1
617520,2018-05-11,10,21,1
617521,2018-05-11,42,23,1
617522,2018-05-11,7,2,1
617523,2018-05-11,16,2,1
617524,2018-05-11,15,3,1
617525,2018-05-11,38,1,1
617526,2018-05-11,47,6,1
617527,2018-05-11,14,9,1
617528,2018-05-11,29,12,1
617529,2018-05-11,43,25,1
617530,2018-05-11,35,23,1
617531,2018-05-11,42,27,1
617532,2018-05-11,27,31,1
617533,2018-05-11,5,23,1
617534,2018-05-11,47,1,1
617535,2018-05-11,7,7,1
617536,2018-05-11,39,13,1
617537,2018-05-11,4,18,3
617538,2018-05-11,5,8,1
617539,2018-05-11,10,14,1
617540,2018-05-11,15,13,1
617541,2018-05-11,48,6,1
617542,2018-05-11,7,24,1
617543,2018-05-11,18,7,1
617544,2018-05-11,17,11,1
617545,2018-05-11,47,6,1
617546,2018-05-11,16,2,1
617547,2018-05-11,9,2,1
617548,2018-05-11,49,16,1
617549,2018-05-11,33,31,4
617550,2018-05-11,43,3,1
617551,2018-05-11,37,1,1
617552,2018-05-11,35,18,2
617553,2018-05-11,19,24,1
617554,2018-05-11,14,9,1
617555,2018-05-11,12,31,1
617556,2018-05-11,42,30,1
617557,2018-05-11,39,12,2
617558,2018-05-11,39,11,1
617559,2018-05-11,22,15,1
617560,2018-05-11,5,24,1
617561,2018-05-11,18,7,1
617562,2018-05-11,10,14,1
617563,2018-05-11,37,14,1
617564,2018-05-11,45,1,1
617565,2018-05-11,35,3,1
617566,2018-05-11,37,6,1
617567,2018-05-11,37,18,1
617568,2018-05-11,5,23,1
617569,2018-05-11,10,3,1
617570,2018-05-11,27,25,1
617571,2018-05-11,7,2,1
617572,2018-05-11,38,1,1
617573,2018-05-11,50,2,1
617574,2018-05-11,28,15,1
617575,2018-05-11,14,31,1
617576,2018-05-11,19,31,4
617577,2018-05-11,16,8,1
617578,2018-05-11,2,19,1
617579,2018-05-11,22,7,1
617580,2018-05-11,12,19,4
617581,2018-05-11,30,30,1
617582,2018-05-11,6,10,1
617583,2018-05-11,22,24,1
617584,2018-05-11,13,6,1
617585,2018-05-11,22,25,1
617586,2018-05-11,22,15,1
617587,2018-05-11,15,13,1
617588,2018-05-11,4,7,1
617589,2018-05-11,47,1,1
617590,2018-05-11,11,30,1
617591,2018-05-11,37,12,1
617592,2018-05-11,9,3,1
617593,2018-05-11,8,3,1
617594,2018-05-11,48,6,1
617595,2018-05-11,11,30,1
617596,2018-05-11,43,31,1
617597,2018-05-11,33,3,1
617598,2018-05-11,46,18,2
617599,2018-05-11,18,30,1
617600,2018-05-11,7,4,1
617601,2018-05-11,13,16,1
617602,2018-05-11,22,25,1
617603,2018-05-11,39,14,1
617604,2018-05-11,9,1,1
617605,2018-05-11,38,3,1
617606,2018-05-11,50,19,1
617607,2018-05-11,5,25,1
617608,2018-05-11,39,11,1
617609,2018-05-11,39,11,1
617610,2018-05-11,43,25,1
617611,2018-05-11,39,11,1
617612,2018-05-11,17,18,1
617613,2018-05-11,46,27,1
617614,2018-05-11,33,31,3
617615,2018-05-11,47,31,1
617616,2018-05-11,8,3,1
617617,2018-05-11,43,3,1
617618,2018-05-11,30,6,4
617619,2018-05-11,4,18,3
617620,2018-05-11,10,21,1
617621,2018-05-11,17,18,1
617622,2018-05-11,27,24,1
617623,2018-05-11,17,19,1
617624,2018-05-11,35,3,1
617625,2018-05-11,29,12,1
617626,2018-05-11,41,27,1
617627,2018-05-11,46,27,1
617628,2018-05-11,19,31,5
617629,2018-05-11,31,13,1
617630,2018-05-11,3,24,1
617631,2018-05-11,45,18,3
617632,2018-05-11,45,6,1
617633,2018-05-11,19,18,1
617634,2018-05-11,25,2,1
617635,2018-05-11,17,11,1
617636,2018-05-11,47,31,1
617637,2018-05-11,14,9,1
617638,2018-05-11,42,27,1
617639,2018-05-11,3,24,1
617640,2018-05-11,29,12,1
617641,2018-05-11,19,18,3
617642,2018-05-11,30,24,1
617643,2018-05-11,43,3,1
617644,2018-05-11,10,3,1
617645,2018-05-11,16,8,1
617646,2018-05-11,4,7,1
617647,2018-05-11,24,19,1
617648,2018-05-11,13,16,1
617649,2018-05-11,37,18,1
617650,2018-05-11,17,30,1
617651,2018-05-11,42,23,1
617652,2018-05-11,16,2,1
617653,2018-05-11,17,1,1
617654,2018-05-11,45,18,3
617655,2018-05-11,4,18,3
617656,2018-05-11,7,24,1
617657,2018-05-11,47,6,1
617658,2018-05-11,22,24,1
617659,2018-05-11,2,19,1
617660,2018-05-11,8,16,1
617661,2018-05-11,39,11,1
617662,2018-05-11,29,2,1
617663,2018-05-11,11,8,1
617664,2018-05-11,18,3,2
617665,2018-05-11,19,18,1
617666,2018-05-11,33,31,4
617667,2018-05-11,25,2,1
617668,2018-05-11,27,19,2
617669,2018-05-11,8,21,1
617670,2018-05-11,39,25,3
617671,2018-05-11,41,27,1
617672,2018-05-11,47,8,1
617673,2018-05-11,5,8,1
617674,2018-05-11,30,6,3
617675,2018-05-11,18,30,1
617676,2018-05-11,5,9,1
617677,2018-05-11,18,30,1
617678,2018-05-11,38,3,1
617679,2018-05-11,41,6,1
617680,2018-05-11,9,2,1
617681,2018-05-11,19,1,1
617682,2018-05-11,2,19,1
617683,2018-05-11,50,2,1
617684,2018-05-11,16,2,1
617685,2018-05-11,22,25,1
617686,2018-05-11,8,16,1
617687,2018-05-11,47,31,1
617688,2018-05-11,37,14,1
617689,2018-05-11,30,30,1
617690,2018-05-11,7,25,3
617691,2018-05-11,11,19,1
617692,2018-05-11,29,12,1
617693,2018-05-11,11,30,1
617694,2018-05-11,42,27,1
617695,2018-05-11,8,3,1
617696,2018-05-11,18,3,2
617697,2018-05-11,17,19,1
617698,2018-05-11,39,25,4
617699,2018-05-11,40,24,1
617700,2018-05-11,38,1,1
617701,2018-05-11,19,1,1
617702,2018-05-11,42,27,1
617703,2018-05-11,13,24,1
617704,2018-05-11,29,2,1
617705,2018-05-11,42,17,1
617706,2018-05-11,30,30,1
617707,2018-05-11,18,25,3
617708,2018-05-11,7,25,3
617709,2018-05-11,24,19,1
617710,2018-05-11,42,30,1
617711,2018-05-11,10,21,1
617712,2018-05-11,10,21,1
617713,2018-05-11,33,2,1
617714,2018-05-11,50,19,1
617715,2018-05-11,13,1,2
617716,2018-05-11,42,17,1
617717,2018-05-11,2,19,1
617718,2018-05-11,27,31,1
617719,2018-05-11,12,19,4
617720,2018-05-11,48,31,1
617721,2018-05-11,35,3,1
617722,2018-05-11,6,10,1
617723,2018-05-11,6,10,1
617724,2018-05-11,17,24,1
617725,2018-05-11,10,10,1
617726,2018-05-11,49,12,1
617727,2018-05-11,29,12,1
617728,2018-05-11,20,10,1
617729,2018-05-11,37,12,1
617730,2018-05-11,9,3,1
617731,2018-05-11,37,19,3
617732,2018-05-11,7,24,1
617733,2018-05-11,39,12,2
617734,2018-05-11,33,2,1
617735,2018-05-11,10,14,1
617736,2018-05-11,40,2,3
617737,2018-05-11,3,24,1
617738,2018-05-11,14,9,1
617739,2018-05-11,35,18,2
617740,2018-05-11,41,27,1
617741,2018-05-11,30,6,3
617742,2018-05-11,17,18,1
617743,2018-05-11,31,6,1
617744,2018-05-11,31,13,1
617745,2018-05-11,16,2,1
617746,2018-05-11,13,16,1
617747,2018-05-11,11,30,1
617748,2018-05-11,7,3,1
617749,2018-05-11,47,19,2
617750,2018-05-11,20,3,3
617751,2018-05-11,8,3,1
617752,2018-05-11,3,14,1
617753,2018-05-11,50,2,1
617754,2018-05-11,37,13,1
617755,2018-05-11,15,19,1
617756,2018-05-11,17,19,1
617757,2018-05-11,37,13,1
617758,2018-05-11,19,13,1
617759,2018-05-11,21,30,1
617760,2018-05-11,4,18,2
617761,2018-05-11,41,19,1
617762,2018-05-11,4,2,1
617763,2018-05-11,5,3,1
617764,2018-05-11,12,19,4
617765,2018-05-11,7,24,1
617766,2018-05-11,17,19,1
617767,2018-05-11,42,23,1
617768,2018-05-11,26,21,1
617769,2018-05-11,30,30,1
617770,2018-05-11,39,13,1
617771,2018-05-11,3,24,1
617772,2018-05-11,3,14,1
617773,2018-05-11,47,8,1
617774,2018-05-11,6,6,1
617775,2018-05-11,5,24,1
617776,2018-05-11,37,6,1
617777,2018-05-11,19,31,6
617778,2018-05-11,27,25,1
617779,2018-05-11,12,19,4
617780,2018-05-11,37,19,3
617781,2018-05-11,7,24,1
617782,2018-05-11,35,3,1
617783,2018-05-11,7,24,1
617784,2018-05-11,13,24,1
617785,2018-05-11,24,31,1
617786,2018-05-11,8,16,1
617787,2018-05-11,3,14,1
617788,2018-05-11,15,13,1
617789,2018-05-11,45,6,1
617790,2018-05-11,41,6,1
617791,2018-05-11,40,24,1
617792,2018-05-11,14,7,1
617793,2018-05-11,42,17,1
617794,2018-05-11,19,1,1
617795,2018-05-11,35,23,1
617796,2018-05-11,3,24,1
617797,2018-05-11,31,13,1
617798,2018-05-11,15,13,1
617799,2018-05-11,17,11,1
617800,2018-05-11,37,19,3
617801,2018-05-11,3,14,1
617802,2018-05-11,19,31,6
617803,2018-05-11,14,9,1
617804,2018-05-11,19,31,6
617805,2018-05-11,41,27,1
617806,2018-05-11,5,24,1
617807,2018-05-11,10,3,1
617808,2018-05-11,19,31,6
617809,2018-05-11,48,31,1
617810,2018-05-11,42,23,1
617811,2018-05-11,47,31,1
617812,2018-05-11,6,6,1
617813,2018-05-11,3,14,1
617814,2018-05-11,19,31,5
617815,2018-05-11,13,9,1
617816,2018-05-11,41,19,1
617817,2018-05-11,19,1,1
617818,2018-05-11,37,27,1
617819,2018-05-11,17,11,1
617820,2018-05-11,16,2,1
617821,2018-05-11,37,25,1
617822,2018-05-11,35,18,2
617823,2018-05-11,19,18,2
617824,2018-05-11,45,6,1
617825,2018-05-11,36,13,1
617826,2018-05-11,3,24,1
617827,2018-05-11,18,3,3
617828,2018-05-11,29,12,1
617829,2018-05-11,13,24,1
617830,2018-05-11,47,1,1
617831,2018-05-11,37,25,1
617832,2018-05-11,16,8,1
617833,2018-05-11,13,24,1
617834,2018-05-11,19,18,2
617835,2018-05-11,45,6,1
617836,2018-05-11,50,2,1
617837,2018-05-11,40,24,1
617838,2018-05-11,10,10,1
617839,2018-05-11,46,18,2
617840,2018-05-11,33,2,1
617841,2018-05-11,5,23,1
617842,2018-05-11,16,31,1
617843,2018-05-11,31,6,1
617844,2018-05-11,17,19,1
617845,2018-05-11,40,24,1
617846,2018-05-11,15,19,1
617847,2018-05-11,14,21,1
617848,2018-05-11,21,19,1
617849,2018-05-11,10,21,1
617850,2018-05-11,40,24,1
617851,2018-05-11,43,3,1
617852,2018-05-11,37,1,1
617853,2018-05-11,7,4,1
617854,2018-05-11,17,11,1
617855,2018-05-11,33,19,1
617856,2018-05-11,37,6,1
617857,2018-05-11,22,24,1
617858,2018-05-11,3,24,1
617859,2018-05-11,27,15,1
617860,2018-05-11,47,1,1
617861,2018-05-11,37,25,1
617862,2018-05-11,2,13,1
617863,2018-05-11,27,25,1
617864,2018-05-11,7,2,1
617865,2018-05-11,38,3,1
617866,2018-05-11,40,6,1
617867,2018-05-11,27,25,1
617868,2018-05-11,20,3,3
617869,2018-05-11,11,8,1
617870,2018-05-11,2,19,1
617871,2018-05-11,18,25,3
617872,2018-05-11,3,12,2
617873,2018-05-11,10,10,1
617874,2018-05-11,17,19,1
617875,2018-05-11,15,13,1
617876,2018-05-11,3,14,1
617877,2018-05-11,45,18,2
617878,2018-05-11,13,6,1
617879,2018-05-11,16,2,1
617880,2018-05-11,6,6,1
617881,2018-05-11,37,27,1
617882,2018-05-11,13,1,3
617883,2018-05-11,19,1,1
617884,2018-05-11,48,31,1
617885,2018-05-11,15,13,1
617886,2018-05-11,10,10,1
617887,2018-05-11,13,9,1
617888,2018-05-11,9,1,1
617889,2018-05-11,35,23,1
617890,2018-05-11,47,8,1
617891,2018-05-11,41,6,1
617892,2018-05-11,16,8,1
617893,2018-05-11,7,24,1
617894,2018-05-11,4,2,1
617895,2018-05-11,31,13,1
617896,2018-05-11,40,2,3
617897,2018-05-11,10,3,1
617898,2018-05-11,10,10,1
617899,2018-05-11,41,6,1
617900,2018-05-11,41,27,1
617901,2018-05-11,40,18,1
617902,2018-05-11,43,6,1
617903,2018-05-11,37,18,1
617904,2018-05-11,33,3,1
617905,2018-05-11,37,14,1
617906,2018-05-11,4,7,1
617907,2018-05-11,15,3,1
617908,2018-05-11,17,19,1
617909,2018-05-11,13,16,1
617910,2018-05-11,37,18,1
617911,2018-05-11,24,31,1
617912,2018-05-11,17,30,1
617913,2018-05-11,31,6,1
617914,2018-05-11,41,3,1
617915,2018-05-11,5,23,1
617916,2018-05-11,33,2,1
617917,2018-05-11,31,6,1
617918,2018-05-11,37,13,1
617919,2018-05-11,14,21,1
617920,2018-05-11,8,3,1
617921,2018-05-11,40,24,1
617922,2018-05-11,12,31,1
617923,2018-05-11,33,17,3
617924,2018-05-11,45,6,1
617925,2018-05-11,16,8,1
617926,2018-05-11,42,27,1
617927,2018-05-11,19,18,1
617928,2018-05-11,29,12,1
617929,2018-05-11,37,27,1
617930,2018-05-11,35,3,1
617931,2018-05-11,7,24,1
617932,2018-05-11,18,7,1
617933,2018-05-11,16,2,1
617934,2018-05-11,28,15,1
617935,2018-05-11,27,25,1
617936,2018-05-11,36,31,1
617937,2018-05-11,6,10,1
617938,2018-05-11,5,25,1
617939,2018-05-11,24,19,1
617940,2018-05-11,2,13,1
617941,2018-05-11,11,30,1
617942,2018-05-11,33,3,1
617943,2018-05-11,33,31,4
617944,2018-05-11,3,24,1
617945,2018-05-11,37,27,1
617946,2018-05-11,25,2,1
617947,2018-05-11,11,30,1
617948,2018-05-12,42,24,1
617949,2018-05-12,5,31,1
617950,2018-05-12,42,24,1
617951,2018-05-12,50,17,2
617952,2018-05-12,27,3,1
617953,2018-05-12,18,17,2
617954,2018-05-12,26,21,1
617955,2018-05-12,49,14,1
617956,2018-05-12,49,30,1
617957,2018-05-12,36,14,1
617958,2018-05-12,13,9,1
617959,2018-05-12,23,21,1
617960,2018-05-12,41,17,1
617961,2018-05-12,43,19,1
617962,2018-05-12,10,3,1
617963,2018-05-12,23,16,1
617964,2018-05-12,17,21,1
617965,2018-05-12,19,18,1
617966,2018-05-12,29,25,1
617967,2018-05-12,12,12,1
617968,2018-05-12,17,19,3
617969,2018-05-12,17,6,1
617970,2018-05-12,44,3,1
617971,2018-05-12,15,3,1
617972,2018-05-12,39,18,2
617973,2018-05-12,23,23,1
617974,2018-05-12,10,34,1
617975,2018-05-12,31,8,1
617976,2018-05-12,19,18,1
617977,2018-05-12,1,1,3
617978,2018-05-12,42,24,1
617979,2018-05-12,16,11,1
617980,2018-05-12,23,23,1
617981,2018-05-12,40,32,1
617982,2018-05-12,23,22,1
617983,2018-05-12,40,1,1
617984,2018-05-12,6,25,1
617985,2018-05-12,32,13,1
617986,2018-05-12,45,3,1
617987,2018-05-12,16,11,1
617988,2018-05-12,12,12,1
617989,2018-05-12,46,15,1
617990,2018-05-12,15,31,1
617991,2018-05-12,16,11,1
617992,2018-05-12,15,3,1
617993,2018-05-12,28,12,1
617994,2018-05-12,3,31,3
617995,2018-05-12,1,13,1
617996,2018-05-12,29,3,1
617997,2018-05-12,19,6,1
617998,2018-05-12,39,10,1
617999,2018-05-12,20,19,1
618000,2018-05-12,35,9,1
618001,2018-05-12,19,12,1
618002,2018-05-12,34,30,1
618003,2018-05-12,33,12,1
618004,2018-05-12,49,33,1
618005,2018-05-12,35,12,1
618006,2018-05-12,12,19,1
618007,2018-05-12,33,9,1
618008,2018-05-12,24,18,1
618009,2018-05-12,39,21,1
618010,2018-05-12,17,13,1
618011,2018-05-12,20,19,1
618012,2018-05-12,17,21,1
618013,2018-05-12,29,3,1
618014,2018-05-12,39,9,1
618015,2018-05-12,10,14,1
618016,2018-05-12,41,17,1
618017,2018-05-12,39,9,1
618018,2018-05-12,6,8,1
618019,2018-05-12,7,7,1
618020,2018-05-12,19,30,1
618021,2018-05-12,26,1,1
618022,2018-05-12,7,7,1
618023,2018-05-12,33,25,1
618024,2018-05-12,17,6,1
618025,2018-05-12,49,14,1
618026,2018-05-12,32,16,1
618027,2018-05-12,31,19,3
618028,2018-05-12,7,20,1
618029,2018-05-12,24,18,1
618030,2018-05-12,30,9,2
618031,2018-05-12,1,1,3
618032,2018-05-12,22,34,1
618033,2018-05-12,22,34,1
618034,2018-05-12,27,2,1
618035,2018-05-12,15,3,1
618036,2018-05-12,17,13,1
618037,2018-05-12,33,25,1
618038,2018-05-12,20,25,6
618039,2018-05-12,31,19,3
618040,2018-05-12,2,24,1
618041,2018-05-12,28,9,1
618042,2018-05-12,21,16,1
618043,2018-05-12,24,2,1
618044,2018-05-12,21,16,1
618045,2018-05-12,13,3,1
618046,2018-05-12,8,21,1
618047,2018-05-12,18,17,2
618048,2018-05-12,5,15,1
618049,2018-05-12,26,3,2
618050,2018-05-12,24,18,1
618051,2018-05-12,28,12,1
618052,2018-05-12,21,16,1
618053,2018-05-12,17,25,3
618054,2018-05-12,39,17,2
618055,2018-05-12,47,31,3
618056,2018-05-12,26,21,1
618057,2018-05-12,37,9,1
618058,2018-05-12,48,25,5
618059,2018-05-12,49,33,1
618060,2018-05-12,22,2,1
618061,2018-05-12,32,14,1
618062,2018-05-12,32,14,1
618063,2018-05-12,23,33,1
618064,2018-05-12,28,25,1
618065,2018-05-12,19,3,2
618066,2018-05-12,23,23,1
618067,2018-05-12,23,23,1
618068,2018-05-12,35,19,2
